Parent Company,CCaaS,Annual Revenue,Target Account,Associated Contact,Number of Form Submissions,Total Agents,Web Technologies,Close Date_x,# of Agents Total,Number of times contacted,Contact with Primary Company,ICP Fit Level,Revenue range,# of Agents Contracted,Record ID_x,Time Zone,Primary Industry,Number of Pageviews,Primary Company,Year Founded,ICP,Industry group,Segmentation,LMS System,SymTrain Use Cases,Associated Company_x,BPO,SSO Application,State/Region,SymTrain Product,Contract End Date_x,SSO Implemented?,Consolidated Industry,Type,Number of Employees,BPO Program,Primary Sub-Industry,Number of Sessions,WFM,Country/Region,Industry,Create Date_x,Company name,Last Modified Date_x,BPO Program Tier,Create_Year_x,Create_Month_x,Create_Quarter_x,Create_YearMonth,Industry_Standardized,Company_Size_Category,Revenue_Category,Region,Technology_Count,Uses_Google_Tag_Manager,Is_BPO,Weighted amount,Deal Description,"Cumulative time in ""BANT Deal. Pain ID'ed (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Opportunity (Sales Pipeline)"" (HH:mm:ss)",Days to close,Deal Score,Close Date_y,Deal source attribution 2,"Cumulative time in ""In Trial - Trial in Progress (Sales Pipeline)"" (HH:mm:ss)",Contract Start Date,"Cumulative time in ""Partner Referrals  (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Closed Lost (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Deep Dive. PSP Drafted (Sales Pipeline)"" (HH:mm:ss)",Pipeline,Record ID_y,Forecast category,Original Traffic Source,Associated Company_y,Deal owner,Annual contract value,Is Closed (numeric),Amount in company currency,Annual recurring revenue,Monthly recurring revenue,Deal probability,Associated Company (Primary),Is Closed Won,Forecast probability,Contract End Date_y,Last Activity Date,Contract Term (Months),Trial Start date,Is closed lost,Weighted amount in company currency,Is Deal Closed?,Trial End Date,Deal Name,Amount,"Cumulative time in ""Closed Trial (Sales Pipeline)"" (HH:mm:ss)",Forecast amount,"Cumulative time in ""Negotiation (Sales Pipeline)"" (HH:mm:ss)",Is Open (numeric),"Cumulative time in ""Renewals  (Sales Pipeline)"" (HH:mm:ss)",Create Date_y,"Cumulative time in ""Contract Sent (Sales Pipeline)"" (HH:mm:ss)",Total contract value,Last Modified Date_y,"Cumulative time in ""Closed Won (Sales Pipeline)"" (HH:mm:ss)",Deal Stage,Deal Type,Create_Year_y,Create_Month_y,Create_Quarter_y,Close_Year,Close_Month,YearMonth,Deal_Size_Category,comp_id,Target_Won
,,500000000.0,,Contact_75a90f29,0.0,,Route 53; Facebook Advertiser; Visual Website Optimizer; Salesforce; Taleo; Cloud Flare; Google Tag Manager; Facebook Connect; Demandware; Microsoft Office 365,,,1.0,Company_51757623,Tier 3: Long Tail,,,16210149704,America/Los_Angeles,Business Services,0.0,,2018.0,,,,,,,,,California,,,,Communications and Media,Closed Lost,343.0,,Security Products & Services,0.0,,United States,Wireless,2023-06-23 15:26:00,Company_d1d1e2d1,2025-02-14 13:39,,2023,6,2,2023-06,Wireless,Unknown,>$100M,North America,10,1,0,0.0,,4246:07:36,,457.0,,2024-09-23 07:48:00,Customer Referral - Other,,,,,5974:43:09,Sales Pipeline,13835319382,Not forecasted,Offline Sources,Associated_d1d1e2d1,Deal_3d3dc242,,1.0,100000.0,,,0.0,Associated_d1d1e2d1,False,,,2023-11-22 09:33,,,True,0.0,True,,Deal_ace54e4b,100000.0,,100000.0,,0.0,,2023-06-23 15:27:00,,,2024-09-23 07:48,,Closed Lost,New,2023,6,2,2024.0,9.0,2023-06,Small,16210149704,0
,,50000000.0,,Contact_de8e5337,1.0,,Microsoft Exchange Online; Nginx; App Nexus; Hotjar; Wordpress; Google Tag Manager; Facebook Connect; Godaddy Nameserver; Bing Advertiser; Facebook Advertiser; Gravity Forms; Microsoft Office 365; Google Analytics; Piwik; Outlook; HubSpot,2023-07-13 08:54,,34.0,Company_de8e5337,,,,11660991668,America/Chicago,,6.0,,2004.0,,,,,,,Etech,,TX,,2024-07-17,,Energy,Customer,250.0,,,3.0,,United States,Utilities,2023-02-03 09:04:00,Company_33af9cf7,2025-02-20 15:11,,2023,2,1,2023-02,Utilities,Unknown,$50M-$100M,North America,16,1,0,8100.0,Has a growth opportunity of 10 additional user lic...,,,138.0,,2025-02-12 11:22:00,Other,,,,,,Sales Pipeline,22681760840,Best case,Offline Sources,Associated_33af9cf7,Deal_3cf008ff,,1.0,8100.0,,,1.0,Associated_33af9cf7,True,,,,,,False,8100.0,True,,Deal_380f63f8,8100.0,,8100.0,3151:12:25,0.0,,2024-09-27 09:28:00,00:00:05,,2025-02-12 11:22,163:40:45,Closed Won,Growth,2024,9,3,2025.0,2.0,2024-09,Medium,11660991668,1
,,50000000.0,,Contact_de8e5337,1.0,,Microsoft Exchange Online; Nginx; App Nexus; Hotjar; Wordpress; Google Tag Manager; Facebook Connect; Godaddy Nameserver; Bing Advertiser; Facebook Advertiser; Gravity Forms; Microsoft Office 365; Google Analytics; Piwik; Outlook; HubSpot,2023-07-13 08:54,,34.0,Company_de8e5337,,,,11660991668,America/Chicago,,6.0,,2004.0,,,,,,,Etech,,TX,,2024-07-17,,Energy,Customer,250.0,,,3.0,,United States,Utilities,2023-02-03 09:04:00,Company_33af9cf7,2025-02-20 15:11,,2023,2,1,2023-02,Utilities,Unknown,$50M-$100M,North America,16,1,0,0.0,Renewal,,,167.0,,2024-08-06 09:33:00,Event,,,,,,Sales Pipeline,17634649483,Not forecasted,Offline Sources,Associated_33af9cf7,Deal_3d3dc242,,1.0,0.0,,,0.0,Associated_33af9cf7,False,,,2024-10-22 09:29,,,True,0.0,True,,Deal_45851824,0.0,,0.0,,0.0,166:22:13,2024-02-20 10:20:00,,,2024-10-29 15:41,,Closed Lost,Renewal,2024,2,1,2024.0,8.0,2024-02,Small,11660991668,0
,,50000000.0,,Contact_de8e5337,1.0,,Microsoft Exchange Online; Nginx; App Nexus; Hotjar; Wordpress; Google Tag Manager; Facebook Connect; Godaddy Nameserver; Bing Advertiser; Facebook Advertiser; Gravity Forms; Microsoft Office 365; Google Analytics; Piwik; Outlook; HubSpot,2023-07-13 08:54,,34.0,Company_de8e5337,,,,11660991668,America/Chicago,,6.0,,2004.0,,,,,,,Etech,,TX,,2024-07-17,,Energy,Customer,250.0,,,3.0,,United States,Utilities,2023-02-03 09:04:00,Company_33af9cf7,2025-02-20 15:11,,2023,2,1,2023-02,Utilities,Unknown,$50M-$100M,North America,16,1,0,6000.0,,00:33:03,,42.0,,2023-07-13 08:55:00,Referral Partner,508:12:13,2023-07-17,,,,Sales Pipeline,13525575499,Closed won,Offline Sources,Associated_33af9cf7,Deal_3cf008ff,,1.0,6000.0,,,1.0,Associated_33af9cf7,True,,2024-07-17,2023-06-23 15:00,,2023-05-17,False,6000.0,True,2023-07-17,Deal_33af9cf7,6000.0,,6000.0,473:30:55,0.0,,2023-05-31 14:41:00,03:02:35,,2025-02-20 09:16,,Closed Won,New,2023,5,2,2023.0,7.0,2023-05,Medium,11660991668,1
,,1000000000.0,,Contact_f8af0759,1.0,,App Nexus; Adobe Dynamic Tag Management; Google Tag Manager; Microsoft Office 365; Microsoft Exchange Online; Salesforce; Drupal; Success Factors; Outlook; Foresee; F5 BIG-IP; Varnish,,,87.0,Company_f8af0759,,,,16780204169,America/Los_Angeles,"Energy, Utilities & Waste",4.0,,1886.0,,,Enterprise,,,,,,CA,,,,Energy,Suspect,10000.0,,"Electricity, Oil & Gas",1.0,,United States,Utilities,2022-08-12 03:53:00,Company_0d60a28f,2025-02-14 13:39,,2022,8,3,2022-08,Utilities,Unknown,>$100M,North America,12,1,0,,,,,128.0,,2022-12-20 11:54:00,Referral Partner,,,,,,Sales Pipeline,9816981916,Not forecasted,Offline Sources,Associated_0d60a28f,Deal_96aa4419,,1.0,,,,0.0,Associated_0d60a28f,False,,,,,,True,,True,,Deal_ebbb1fd4,,,,,0.0,,2022-08-14 07:46:00,,,2024-06-18 14:10,,Closed Lost,New,2022,8,3,2022.0,12.0,2022-08,Unknown,16780204169,0
,,586901.0,,Contact_23efc91d,0.0,,Microsoft Exchange Online; Amazon Simple Email Service; Youtube; Mandrill; Salesforce; Recaptcha; Cloud Flare; Google Tag Manager; Mailgun; Microsoft Office 365; Google Analytics; Outlook,,,4.0,Company_23efc91d,,,,9366155047,America/Chicago,"Energy, Utilities & Waste",0.0,,1939.0,,,,,,,,,Tennessee,,,,Energy,Prospect,950.0,,,0.0,,United States,Utilities,2022-08-12 03:53:00,Company_ab4f4181,2025-02-14 13:39,,2022,8,3,2022-08,Utilities,Unknown,<$1M,North America,12,1,0,0.0,Variety of areas under Sylvia Smith. We will start...,,,128.0,,2022-12-20 11:48:00,Other,,,,,,Sales Pipeline,9816958783,Not forecasted,Offline Sources,Associated_ab4f4181,Deal_96aa4419,,1.0,30000.0,,,0.0,Associated_ab4f4181,False,,,,,,True,0.0,True,,Deal_02355ade,30000.0,,30000.0,,0.0,,2022-08-14 07:46:00,,,2024-01-12 17:56,,Closed Lost,New,2022,8,3,2022.0,12.0,2022-08,Small,9366155047,0
,,250000000.0,,Contact_10f06e30,1.0,,Youtube; Wordpress; Facebook Advertiser; Salesforce; Google Maps; Recaptcha; Cloud Flare; Pardot; Google Tag Manager; Godaddy Nameserver; Dstillery; Microsoft Office 365; Google Analytics,,,5.0,Company_10f06e30,Tier 2: Partial Fit,,,18698826840,America/Chicago,,0.0,,1987.0,,,,,,,Lean,,KS,,,,Transportation and Logistics,Closed Lost,1000.0,,,1.0,,United States,Transportation/Trucking/Railroad,2024-01-12 11:10:00,Company_a5f2dd41,2025-02-14 13:39,,2024,1,1,2024-01,Transportation/Trucking/Railroad,Unknown,>$100M,North America,13,1,0,0.0,TAFS sister company,5085:58:48,,254.0,,2024-09-23 07:48:00,Customer Referral - Other,,,,,1029:35:01,Sales Pipeline,16909950725,Not forecasted,Offline Sources,Associated_a5f2dd41,Deal_3d3dc242,,1.0,15000.0,,,0.0,Associated_a5f2dd41,False,,,2024-01-15 14:15,,,True,0.0,True,,Deal_a5f2dd41,15000.0,,15000.0,,0.0,,2024-01-12 11:14:00,,,2024-09-23 07:48,,Closed Lost,New,2024,1,1,2024.0,9.0,2024-01,Small,18698826840,0
,,50000000.0,,Contact_23050e0c,2.0,,Route 53; Mailjet; Wistia; Unbounce; App Nexus; Mailchimp; Google Analytics; Hotjar; Google Tag Manager; Bing Advertiser; Microsoft Office 365; MediaMath; Microsoft Exchange Online; ASP.Net; Salesforce; Sendgrid; Marketo; Mandrill; Fullstory; Outlook,,,18.0,Company_23050e0c,Tier 2: Partial Fit,,,15850993189,America/Los_Angeles,,5.0,,1998.0,,,,,,,,,CA,,,,Transportation and Logistics,,1000.0,,,2.0,,United States,Transportation/Trucking/Railroad,2023-05-25 09:54:00,Company_8f7b54b9,2025-02-14 13:39,,2023,5,2,2023-05,Transportation/Trucking/Railroad,Unknown,$50M-$100M,North America,20,1,0,0.0,,1675:12:37,,69.0,,2023-08-23 16:08:00,PAM,,,,,,Sales Pipeline,13714981258,Not forecasted,Offline Sources,Associated_8f7b54b9,Deal_3d3dc242,,1.0,21000.0,,,0.0,Associated_8f7b54b9,False,,,,,,True,0.0,True,,Deal_001d08ba,21000.0,,21000.0,,0.0,,2023-06-14 20:55:00,,,2024-10-03 10:43,,Closed Lost,New,2023,6,2,2023.0,8.0,2023-06,Small,15850993189,0
,,10000000000.0,,Contact_232555a3,1.0,,Apache; Microsoft Office 365; Drupal; Google Tag Manager; Google Analytics; Bing Advertiser,,,11.0,Company_232555a3,Tier 1: Ideal Fit,,,15851784045,Europe/Berlin,Transportation,0.0,,1871.0,Yes,,,,,,,,Niedersachsen,,,,Transportation and Logistics,,50000.0,,Freight & Logistics Services,1.0,,Germany,Transportation/Trucking/Railroad,2023-05-25 09:54:00,Company_d02c75aa,2025-02-14 13:39,,2023,5,2,2023-05,Transportation/Trucking/Railroad,Unknown,>$100M,Europe,6,1,0,0.0,,1523:08:10,,63.0,,2023-08-04 09:24:00,Event,,,,,,Sales Pipeline,13546752697,Not forecasted,Offline Sources,Associated_d02c75aa,Deal_3d3dc242,,1.0,10000.0,,,0.0,Associated_d02c75aa,False,,,2023-06-01 22:16,,,True,0.0,True,,Deal_5c1fe734,10000.0,,10000.0,,0.0,,2023-06-01 22:16:00,,,2024-12-18 13:23,,Closed Lost,New,2023,6,2,2023.0,8.0,2023-06,Small,15851784045,0
,,6624.0,,Contact_8b574bec,2.0,,Gravity Forms; Salesforce; Authorizenet; Go Squared; Google Apps,,,23.0,Company_8b574bec,Tier 3: Long Tail,,,10332057652,America/Chicago,Transportation,2.0,,1990.0,,,,,,,,,Illinois,,,,Transportation and Logistics,,50.0,,Freight & Logistics Services,3.0,,United States,Transportation/Trucking/Railroad,2022-12-12 15:40:00,Company_b7a3bd0c,2025-02-14 13:39,,2022,12,4,2022-12,Transportation/Trucking/Railroad,Unknown,<$1M,North America,5,0,0,0.0,trial submission,48:15:41,,83.0,,2024-04-11 09:15:00,PLG,,,,,,Sales Pipeline,17020638329,Not forecasted,Direct Traffic,Associated_b7a3bd0c,Deal_3d3dc242,,1.0,1080.0,,,0.0,Associated_b7a3bd0c,False,,,2024-03-19 09:44,,,True,0.0,True,,Deal_ff87422d,1080.0,,1080.0,,0.0,,2024-01-18 08:21:00,1991:45:55,,2024-04-11 09:15,,Closed Lost,New,2024,1,1,2024.0,4.0,2024-01,Small,10332057652,0
,,7511251.0,,Contact_4de7aa56,0.0,,Route 53; Facebook Advertiser; Salesforce; App Nexus; Recaptcha; Cloud Flare; Nginx; Google Tag Manager; Demandbase; Amazon S3; Microsoft Office 365; Drupal; Google Analytics; Twitter Button,,,253.0,Company_4de7aa56,Tier 1: Ideal Fit,,,10089603993,America/Los_Angeles,Transportation,0.0,,2008.0,Yes,,Enterprise,,,,,,California,,,,Transportation and Logistics,,7415.0,,Freight & Logistics Services,0.0,,United States,Transportation/Trucking/Railroad,2022-11-15 23:13:00,Company_df3b05c1,2025-02-14 13:39,,2022,11,4,2022-11,Transportation/Trucking/Railroad,Unknown,$1M-$10M,North America,14,1,0,0.0,10 agents,27:12:24,,32.0,,2024-03-18 11:21:00,Other,,,,,,Sales Pipeline,17518537382,Not forecasted,Offline Sources,Associated_df3b05c1,Deal_7f70cd0e,,1.0,3600.0,,,0.0,Associated_df3b05c1,False,,,2024-03-05 16:43,,,True,0.0,True,,Deal_992d558d,3600.0,,3600.0,,0.0,,2024-02-14 11:09:00,763:59:11,,2024-12-18 13:25,,Closed Lost,New,2024,2,1,2024.0,3.0,2024-02,Small,10089603993,0
,,147886.0,,Contact_3280924f,0.0,,Nginx; Wordpress; Google Tag Manager; Crazy Egg; Gravity Forms; Salesforce; Lucky Orange; Vimeo; Google Analytics; DNS Made Easy,,,4.0,Company_3280924f,Tier 3: Long Tail,,,9979656496,America/New_York,Transportation,0.0,,2003.0,,,,,,,,,Virginia,,,,Transportation and Logistics,,500.0,,Freight & Logistics Services,0.0,,United States,Transportation/Trucking/Railroad,2022-11-04 18:04:00,Company_d8c3b09f,2025-02-14 13:39,,2022,11,4,2022-11,Transportation/Trucking/Railroad,Unknown,<$1M,North America,10,1,0,0.0,,2189:28:05,,91.0,,2023-02-09 10:59:00,SymTrain EE name,,,,,,Sales Pipeline,10881763501,Not forecasted,Offline Sources,Associated_d8c3b09f,Deal_bb6f872e,,1.0,30000.0,,,0.0,Associated_d8c3b09f,False,,,,,,True,0.0,True,,Deal_dc15019c,30000.0,,30000.0,,0.0,,2022-11-10 07:45:00,,,2024-12-18 13:23,,Closed Lost,New,2022,11,4,2023.0,2.0,2022-11,Small,9979656496,0
,,4732.0,,Contact_9cf5f19e,2.0,,Apache; Google Maps; Wordpress; App Nexus; Godaddy Nameserver; Google Apps; Dstillery,,,6.0,Company_9cf5f19e,Tier 3: Long Tail,,,9980123213,America/New_York,Transportation,0.0,,2017.0,,,,,,,,,Florida,,,,Transportation and Logistics,,50.0,,Freight & Logistics Services,2.0,,United States,Transportation/Trucking/Railroad,2022-11-04 17:52:00,Company_84a2c5e0,2025-02-14 13:39,,2022,11,4,2022-11,Transportation/Trucking/Railroad,Unknown,<$1M,North America,7,0,0,0.0,,1101:09:41,,105.0,,2023-05-04 11:56:00,Event,1419:07:11,,,,,Sales Pipeline,11764517718,Not forecasted,Offline Sources,Associated_84a2c5e0,Deal_bb6f872e,,1.0,7500.0,,,0.0,Associated_84a2c5e0,False,,,2023-01-19 10:27,,,True,0.0,True,,Deal_a1f0b1cd,7500.0,,7500.0,,0.0,,2023-01-19 10:26:00,,,2024-01-12 17:56,,Closed Lost,New,2023,1,1,2023.0,5.0,2023-01,Small,9980123213,0
,,113180.0,,Contact_4f36b2a9,0.0,,Microsoft Exchange Online; Nginx; Google Tag Manager; Facebook Advertiser; Salesforce; Microsoft Office 365; Google Analytics; Outlook,,,19.0,Company_4f36b2a9,Tier 2: Partial Fit,,,9980059039,America/Chicago,Transportation,0.0,,1973.0,,,,,,,,,Alabama,,,,Transportation and Logistics,,1000.0,,,0.0,,United States,Transportation/Trucking/Railroad,2022-11-04 17:32:00,Company_f742a7ef,2025-02-14 13:39,,2022,11,4,2022-11,Transportation/Trucking/Railroad,Unknown,<$1M,North America,8,1,0,0.0,,1802:38:55,,75.0,,2023-01-24 10:59:00,Event,,,,,,Sales Pipeline,10881745030,Not forecasted,Offline Sources,Associated_f742a7ef,Deal_bb6f872e,,1.0,10000.0,,,0.0,Associated_f742a7ef,False,,,,,,True,0.0,True,,Deal_36a2e9ae,10000.0,,10000.0,,0.0,,2022-11-10 07:48:00,,,2024-12-18 14:33,,Closed Lost,New,2022,11,4,2023.0,1.0,2022-11,Small,9980059039,0
,,12168302.0,,Contact_6c84a81b,0.0,,App Nexus; Google Analytics; Hotjar; Google Tag Manager; Microsoft Office 365; MediaMath; Microsoft Exchange Online; Salesforce; Dstillery; Marketo; Recaptcha; Outlook,,,381.0,Company_fae8f832,Tier 1: Ideal Fit,,,9366149809,America/Chicago,Transportation,0.0,,1961.0,Yes,,Enterprise,,,,,,Arkansas,,,,Transportation and Logistics,Suspect,23520.0,,"Trucking, Moving & Storage",0.0,,United States,Transportation/Trucking/Railroad,2022-08-12 03:53:00,Company_f0491bac,2025-02-14 13:39,,2022,8,3,2022-08,Transportation/Trucking/Railroad,Unknown,$10M-$50M,North America,12,1,0,0.0,,,,128.0,,2022-12-20 11:54:00,SymTrain EE name,,,,,,Sales Pipeline,9817292294,Not forecasted,Offline Sources,Associated_f0491bac,Deal_96aa4419,,1.0,25000.0,,,0.0,Associated_f0491bac,False,,,,,,True,0.0,True,,Deal_40d5e01e,25000.0,,25000.0,,0.0,,2022-08-14 07:46:00,,,2024-12-16 13:37,,Closed Lost,New,2022,8,3,2022.0,12.0,2022-08,Small,9366149809,0
,,979729.0,,Contact_6e92a4bc,0.0,,Wordpress; Salesforce; App Nexus; Cloud Flare; Piwik,,,89.0,Company_6e92a4bc,Tier 2: Partial Fit,,,29909240464,America/Chicago,Transportation,0.0,,2006.0,,,,,,,,,Illinois,,,,Transportation and Logistics,Suspect,3217.0,,Freight & Logistics Services,0.0,,United States,Transportation/Trucking/Railroad,2022-08-12 03:53:00,Company_4fe409cd,2025-02-14 13:39,,2022,8,3,2022-08,Transportation/Trucking/Railroad,Unknown,<$1M,North America,5,0,0,0.0,,,,128.0,,2022-12-20 11:50:00,SymTrain EE name,,,,,,Sales Pipeline,9817297167,Not forecasted,Offline Sources,Associated_4fe409cd,Deal_72497bc0,,1.0,25000.0,,,0.0,Associated_4fe409cd,False,,,,,,True,0.0,True,,Deal_d86f08ce,25000.0,,25000.0,,0.0,,2022-08-14 07:46:00,,,2025-02-13 13:25,,Closed Lost,New,2022,8,3,2022.0,12.0,2022-08,Small,29909240464,0
,,3980067.0,,Contact_9086f268,0.0,,Unbounce; Facebook Advertiser; Salesforce; App Nexus; Piwik; Nginx; Add To Any; Demandbase; Drupal; Google Analytics; HubSpot; New Relic; DoubleClick Advertiser; Typekit By Adobe; Fullstory; Hotjar; Google Tag Manager; Facebook Connect; Eloqua; Bing Advertiser; Microsoft Office 365,,,96.0,Company_9086f268,Tier 1: Ideal Fit,,,12080807196,America/Chicago,Transportation,0.0,,1923.0,Yes,,Enterprise,,,,,,Arkansas,,,,Transportation and Logistics,Suspect,50000.0,,Freight & Logistics Services,0.0,,United States,Transportation/Trucking/Railroad,2022-08-09 17:28:00,Company_8182a3fc,2025-02-14 13:39,,2022,8,3,2022-08,Transportation/Trucking/Railroad,Unknown,$1M-$10M,North America,21,1,0,0.0,,,,128.0,,2022-12-20 11:16:00,SymTrain EE name,,,,,,Sales Pipeline,9816991509,Not forecasted,Offline Sources,Associated_8182a3fc,Deal_f4107d94,,1.0,25000.0,,,0.0,Associated_8182a3fc,False,,,,,,True,0.0,True,,Deal_6f8742a9,25000.0,,25000.0,,0.0,,2022-08-14 07:46:00,,,2024-12-16 14:09,,Closed Lost,New,2022,8,3,2022.0,12.0,2022-08,Small,12080807196,0
,Five9,10000000.0,,Contact_b3d52293,1.0,,Salesforce; Woo Commerce; Google Maps; Google Tag Manager; Cloud Flare; Google Analytics; Google Apps,,,5.0,Company_b3d52293,Tier 3: Long Tail,,,20274385567,America/New_York,,1.0,,2010.0,,,,,,,Etech,,FL,,,,Communications and Media,Closed Lost,50.0,,,1.0,,United States,Telecommunications,2024-04-15 22:11:00,Company_77e954c3,2025-02-14 13:39,,2024,4,2,2024-04,Telecommunications,Unknown,$10M-$50M,North America,7,1,0,0.0,"outbound sales call center in FL. 15 agents, hopin...",,,159.0,,2024-09-23 07:49:00,Referral Partner,,,00:07:19,,3824:50:33,Sales Pipeline,18693595992,Not forecasted,Offline Sources,Associated_77e954c3,Deal_3d3dc242,,1.0,2000.0,,,0.0,Associated_77e954c3,False,,,2024-09-17 10:53,,,True,0.0,True,,Deal_6f048ac4,2000.0,,2000.0,,0.0,,2024-04-16 22:51:00,,,2024-09-23 07:49,,Closed Lost,New,2024,4,2,2024.0,9.0,2024-04,Small,20274385567,0
,,1000000000.0,,Contact_f8416432,0.0,,App Nexus; Google Analytics; Hotjar; Google Tag Manager; Microsoft Office 365; MediaMath; Microsoft Exchange Online; Salesforce; Sendgrid; Dstillery; Youtube; Vimeo; Outlook,,,16.0,Company_f8416432,Tier 1: Ideal Fit,,,15726727984,Europe/London,,0.0,,1990.0,Yes,,Enterprise,,,,,,Greater London,,,,Communications and Media,,10000.0,,,0.0,,United Kingdom,Telecommunications,2023-05-12 09:39:00,Company_b728eedc,2025-02-14 13:39,,2023,5,2,2023-05,Telecommunications,Unknown,>$100M,Europe,13,1,0,0.0,"Telecom industry 200 agents customer service, pain...",1561:02:49,,65.0,,2024-03-21 11:06:00,PAM,,,,,,Sales Pipeline,16970826403,Not forecasted,Offline Sources,Associated_b728eedc,Deal_b477f4e6,,1.0,36000.0,,,0.0,Associated_b728eedc,False,,,2024-02-29 13:10,,,True,0.0,True,,Deal_b01e76da,36000.0,,36000.0,,0.0,,2024-01-16 09:03:00,,,2024-05-02 12:49,,Closed Lost,New,2024,1,1,2024.0,3.0,2024-01,Small,15726727984,0
,,1000000000.0,,Contact_7396ecf8,0.0,,Microsoft Exchange Online; Facebook Advertiser; Salesforce; Cloud Flare; Piwik; Hotjar; Google Tag Manager; Facebook Connect; Godaddy Nameserver; Microsoft Office 365; Twitter Button; HubSpot; Outlook,,,37.0,Company_7396ecf8,Tier 2: Partial Fit,,,15406426391,America/Toronto,Software,0.0,,2002.0,,,,,,,,,Ontario,,,,Communications and Media,,1000.0,,Human Resources Software,0.0,,Canada,Telecommunications,2023-04-06 15:36:00,Company_fd388839,2025-02-18 16:16,,2023,4,2,2023-04,Telecommunications,Unknown,>$100M,North America,13,1,0,0.0,Rogers Comm is one of LiveXchanges's supporting th...,41:15:26,,139.0,,2023-08-23 16:09:00,Referral Partner,,,,,,Sales Pipeline,12873538401,Not forecasted,Offline Sources,Associated_fd388839,Deal_3d3dc242,,1.0,50000.0,,,0.0,Associated_fd388839,False,,,2023-04-25 11:00,,,True,0.0,True,,Deal_92cf940a,50000.0,,50000.0,,0.0,,2023-04-06 15:37:00,,,2025-02-06 09:04,,Closed Lost,New,2023,4,2,2023.0,8.0,2023-04,Small,15406426391,0
,Five9,120741000.0,True,Contact_cc83e32e,1.0,,Microsoft Office 365; Adobe Dynamic Tag Management; Akamai DNS,2022-08-14 07:46,,961.0,Company_d388e9b4,Tier 1: Ideal Fit,,,9366119473,America/Chicago,Telecommunications,1.0,,1876.0,Yes,,abm,,,,Startek; Etech,,North Carolina,,,,Communications and Media,Customer,305534.0,Yes,Telephony & Wireless,1.0,Verint,United States,Telecommunications,2022-08-12 03:53:00,Company_b74e69c4,2025-02-17 15:30,,2022,8,3,2022-08,Telecommunications,Unknown,>$100M,North America,3,0,1,5000.0,Deal for Paid Trial,,,0.0,,2024-09-19 19:37:00,Master Agent,00:01:58,,,,,Sales Pipeline,28866556591,Closed won,Offline Sources,Associated_b74e69c4,Deal_dfbebf66,,1.0,5000.0,,,1.0,Associated_b74e69c4,True,,,2025-02-12 23:45,,2024-10-01,False,5000.0,True,2024-12-31,Deal_92c41221,5000.0,,5000.0,,0.0,,2024-11-07 18:34:00,,,2025-02-12 23:44,,Closed Won,PS,2024,11,4,2024.0,9.0,2024-11,Medium,9366119473,1
,Five9,120741000.0,True,Contact_cc83e32e,1.0,,Microsoft Office 365; Adobe Dynamic Tag Management; Akamai DNS,2022-08-14 07:46,,961.0,Company_d388e9b4,Tier 1: Ideal Fit,,,9366119473,America/Chicago,Telecommunications,1.0,,1876.0,Yes,,abm,,,,Startek; Etech,,North Carolina,,,,Communications and Media,Customer,305534.0,Yes,Telephony & Wireless,1.0,Verint,United States,Telecommunications,2022-08-12 03:53:00,Company_b74e69c4,2025-02-17 15:30,,2022,8,3,2022-08,Telecommunications,Unknown,>$100M,North America,3,0,1,0.0,Project Delivery through FRONTLINE & Staccato Simu...,,,414.0,,2023-10-02 08:38:00,SymTrain EE name,,,,,,Sales Pipeline,9817297177,Not forecasted,Offline Sources,Associated_b74e69c4,Deal_bb6f872e,,1.0,0.0,,,0.0,Associated_b74e69c4,False,,,,,,True,0.0,True,,Deal_c3e0afa5,0.0,,0.0,,0.0,,2022-08-14 07:46:00,,,2025-01-31 08:47,6853:15:35,Closed Lost,New,2022,8,3,2023.0,10.0,2022-08,Small,9366119473,0
,Five9,120741000.0,True,Contact_cc83e32e,1.0,,Microsoft Office 365; Adobe Dynamic Tag Management; Akamai DNS,2022-08-14 07:46,,961.0,Company_d388e9b4,Tier 1: Ideal Fit,,,9366119473,America/Chicago,Telecommunications,1.0,,1876.0,Yes,,abm,,,,Startek; Etech,,North Carolina,,,,Communications and Media,Customer,305534.0,Yes,Telephony & Wireless,1.0,Verint,United States,Telecommunications,2022-08-12 03:53:00,Company_b74e69c4,2025-02-17 15:30,,2022,8,3,2022-08,Telecommunications,Unknown,>$100M,North America,3,0,1,0.0,EARLY Exit - Due to the criteria for SymTrain (Fir...,,,128.0,,2022-12-20 11:29:00,SymTrain EE name,,,,,,Sales Pipeline,9817334083,Not forecasted,Offline Sources,Associated_b74e69c4,Deal_bb6f872e,,1.0,2000.0,,,0.0,Associated_b74e69c4,False,,,,,,True,0.0,True,,Deal_20053857,2000.0,,2000.0,,0.0,,2022-08-14 07:46:00,,,2025-01-31 08:47,,Closed Lost,New,2022,8,3,2022.0,12.0,2022-08,Small,9366119473,0
